,icd9,ccs_level_3,ccs_level_3_description,ccs_level_1,ccs_level_1_description
4473,79400,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4474,79401,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4475,79402,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4476,79409,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4477,79410,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4478,79411,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4479,79412,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4480,79413,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4481,79414,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4482,79415,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4483,79416,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4484,79417,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4485,79419,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4486,7961,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4487,79951,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4488,79952,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4489,79953,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4490,79954,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4491,79955,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4492,79959,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4493,V124,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4494,V1240,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4495,V1241,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4496,V1242,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4497,V1249,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4498,V415,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4499,V452,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4500,V484,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4501,V485,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4502,V493,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4503,V530,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4504,V5301,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4505,V5302,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4506,V5309,95,Other nervous system disorders,6,Diseases of the nervous system and sense organs
4507,3940,96,Heart valve disorders,7,Diseases of the circulatory system
4508,3941,96,Heart valve disorders,7,Diseases of the circulatory system
4509,3942,96,Heart valve disorders,7,Diseases of the circulatory system
4510,3949,96,Heart valve disorders,7,Diseases of the circulatory system
4511,3950,96,Heart valve disorders,7,Diseases of the circulatory system
4512,3951,96,Heart valve disorders,7,Diseases of the circulatory system
4513,3952,96,Heart valve disorders,7,Diseases of the circulatory system
4514,3959,96,Heart valve disorders,7,Diseases of the circulatory system
4515,3960,96,Heart valve disorders,7,Diseases of the circulatory system
4516,3961,96,Heart valve disorders,7,Diseases of the circulatory system
4517,3962,96,Heart valve disorders,7,Diseases of the circulatory system
4518,3963,96,Heart valve disorders,7,Diseases of the circulatory system
4519,3968,96,Heart valve disorders,7,Diseases of the circulatory system
4520,3969,96,Heart valve disorders,7,Diseases of the circulatory system
4521,3970,96,Heart valve disorders,7,Diseases of the circulatory system
4522,3971,96,Heart valve disorders,7,Diseases of the circulatory system
4523,3979,96,Heart valve disorders,7,Diseases of the circulatory system
4524,4240,96,Heart valve disorders,7,Diseases of the circulatory system
4525,4241,96,Heart valve disorders,7,Diseases of the circulatory system
4526,4242,96,Heart valve disorders,7,Diseases of the circulatory system
4527,4243,96,Heart valve disorders,7,Diseases of the circulatory system
4528,42490,96,Heart valve disorders,7,Diseases of the circulatory system
4529,42491,96,Heart valve disorders,7,Diseases of the circulatory system
4530,42499,96,Heart valve disorders,7,Diseases of the circulatory system
4531,7852,96,Heart valve disorders,7,Diseases of the circulatory system
4532,7853,96,Heart valve disorders,7,Diseases of the circulatory system
4533,V422,96,Heart valve disorders,7,Diseases of the circulatory system
4534,V433,96,Heart valve disorders,7,Diseases of the circulatory system
4535,3282,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4536,3640,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4537,3641,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4538,3642,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4539,3643,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4540,7420,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4541,7421,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4542,7422,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4543,7423,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4544,11281,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4545,11503,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4546,11504,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4547,11513,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4548,11514,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4549,11593,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4550,11594,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4551,1303,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
4552,3910,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),7,Diseases of the circulatory system
